instructor,rmp_rating,rmp_difficulty,rmp_num_ratings,rmp_take_again,rmp_url,rmp_dept,rmp_tags
"MAJEWSKI, JOHN",4.7,2.7,75,100%,https://www.ratemyprofessors.com/professor/408172,History,"AMAZING LECTURES, EXTRA CREDIT, CARING, GRADED BY FEW THINGS, CLEAR GRADING CRITERIA, GRADED BY FEW THINGS, TOUGH GRADER, GET READY TO READ, GRADED BY FEW THINGS, AMAZING LECTURES, RESPECTED, GRADED BY FEW THINGS, EXTRA CREDIT, CLEAR GRADING CRITERIA, CARING"
"EVEN, THOMAS",4.5,2.8,187,78%,https://www.ratemyprofessors.com/professor/154003,Biology,"AMAZING LECTURES, RESPECTED, TEST HEAVY, INSPIRATIONAL, GRADED BY FEW THINGS, TOUGH GRADER, AMAZING LECTURES, CARING, TEST HEAVY, GRADED BY FEW THINGS, TEST HEAVY, TOUGH GRADER, LECTURE HEAVY, GRADED BY FEW THINGS"
"REYNOLDS, DWIGHT",4.6,2.0,29,100%,https://www.ratemyprofessors.com/professor/696239,Religious Studies,"BEWARE OF POP QUIZZES, EXTRA CREDIT, GET READY TO READ, INSPIRATIONAL, AMAZING LECTURES, GET READY TO READ, CARING, RESPECTED, EXTRA CREDIT, INSPIRATIONAL, BEWARE OF POP QUIZZES, EXTRA CREDIT, AMAZING LECTURES, BEWARE OF POP QUIZZES, GET READY TO READ, EXTRA CREDIT, BEWARE OF POP QUIZZES"
"JOHNSON, JENNIFER",4.8,2.0,34,100%,https://www.ratemyprofessors.com/professor/852504,Writing,"GIVES GOOD FEEDBACK, CARING, RESPECTED, CLEAR GRADING CRITERIA, INSPIRATIONAL, GET READY TO READ, PARTICIPATION MATTERS, CARING, GROUP PROJECTS, GIVES GOOD FEEDBACK, CARING, GIVES GOOD FEEDBACK, CARING, ACCESSIBLE OUTSIDE CLASS, AMAZING LECTURES, INSPIRATIONAL, RESPECTED"
"JAMES, ANNA",4.9,2.3,27,100%,https://www.ratemyprofessors.com/professor/2601313,Biology,"CARING, AMAZING LECTURES, ACCESSIBLE OUTSIDE CLASS, INSPIRATIONAL, GIVES GOOD FEEDBACK, PARTICIPATION MATTERS, GIVES GOOD FEEDBACK, INSPIRATIONAL, CLEAR GRADING CRITERIA, CARING, ACCESSIBLE OUTSIDE CLASS, INSPIRATIONAL, CARING, RESPECTED, CLEAR GRADING CRITERIA, ACCESSIBLE OUTSIDE CLASS, EXTRA CREDIT, GROUP PROJECTS, CARING"
"BRECHER, BENJAMIN",3.3,2.7,3,100%,https://www.ratemyprofessors.com/professor/1555203,Music,None
"EBRAHIM, EBRAHIM",3.6,3.2,58,62%,https://www.ratemyprofessors.com/professor/2425397,Mathematics,"LOTS OF HOMEWORK, ACCESSIBLE OUTSIDE CLASS, GIVES GOOD FEEDBACK, CLEAR GRADING CRITERIA, CARING, CLEAR GRADING CRITERIA, AMAZING LECTURES, GIVES GOOD FEEDBACK, ACCESSIBLE OUTSIDE CLASS, HILARIOUS, GIVES GOOD FEEDBACK, ACCESSIBLE OUTSIDE CLASS, CLEAR GRADING CRITERIA, ACCESSIBLE OUTSIDE CLASS, SKIP CLASS? YOU WON'T PASS., AMAZING LECTURES"
"HOUGH, KEN",3.2,2.5,11,44%,https://www.ratemyprofessors.com/professor/1937351,History,"GROUP PROJECTS, GIVES GOOD FEEDBACK, LOTS OF HOMEWORK, RESPECTED, TOUGH GRADER, GROUP PROJECTS, LOTS OF HOMEWORK, GET READY TO READ, PARTICIPATION MATTERS, GROUP PROJECTS, GROUP PROJECTS"
"WILBANKS, LIZZY",5.0,2.3,4,100%,https://www.ratemyprofessors.com/professor/2610285,Biology,"AMAZING LECTURES, CLEAR GRADING CRITERIA, INSPIRATIONAL, ACCESSIBLE OUTSIDE CLASS, HILARIOUS, AMAZING LECTURES, CLEAR GRADING CRITERIA, CARING, AMAZING LECTURES, INSPIRATIONAL, HILARIOUS, AMAZING LECTURES, CLEAR GRADING CRITERIA, ACCESSIBLE OUTSIDE CLASS, ACCESSIBLE OUTSIDE CLASS, INSPIRATIONAL, AMAZING LECTURES"
"ZHANG, QING",4.8,1.9,19,94%,https://www.ratemyprofessors.com/professor/2947498,Mathematics,"CLEAR GRADING CRITERIA, CARING, ACCESSIBLE OUTSIDE CLASS, AMAZING LECTURES, GIVES GOOD FEEDBACK, AMAZING LECTURES, CLEAR GRADING CRITERIA, CARING, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, TEST HEAVY, AMAZING LECTURES, RESPECTED, LECTURE HEAVY, AMAZING LECTURES, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK"
"GARCIA, MARIO",3.8,2.3,83,79%,https://www.ratemyprofessors.com/professor/809148,Chicano Studies,"GET READY TO READ, SKIP CLASS? YOU WON'T PASS., EXTRA CREDIT, LECTURE HEAVY, AMAZING LECTURES, AMAZING LECTURES, CARING, LECTURE HEAVY, GET READY TO READ, EXTRA CREDIT, GET READY TO READ, PARTICIPATION MATTERS, AMAZING LECTURES"
"EBENSTEIN, ALAN",2.6,3.4,5,25%,https://www.ratemyprofessors.com/professor/1416536,Economics,"LECTURE HEAVY, TOUGH GRADER, SO MANY PAPERS, GIVES GOOD FEEDBACK, BEWARE OF POP QUIZZES, BEWARE OF POP QUIZZES, SO MANY PAPERS, LECTURE HEAVY, GIVES GOOD FEEDBACK, ACCESSIBLE OUTSIDE CLASS, LECTURE HEAVY, CARING, SO MANY PAPERS, TOUGH GRADER"
"ZHANG, GENGGENG",5.0,1.0,1,100%,https://www.ratemyprofessors.com/professor/3053411,Writing,None
"TRUSCELLI, NIKKI",4.6,2.4,19,94%,https://www.ratemyprofessors.com/professor/2759426,Communication,"CARING, AMAZING LECTURES, TOUGH GRADER, INSPIRATIONAL, GRADED BY FEW THINGS, GET READY TO READ, AMAZING LECTURES, CLEAR GRADING CRITERIA, CARING, PARTICIPATION MATTERS, AMAZING LECTURES, INSPIRATIONAL, TOUGH GRADER, AMAZING LECTURES, AMAZING LECTURES, CARING, ACCESSIBLE OUTSIDE CLASS"
"WITTMAN, RICHARD",3.6,3.6,60,65%,https://www.ratemyprofessors.com/professor/586345,Art History,"LECTURE HEAVY, GRADED BY FEW THINGS, SKIP CLASS? YOU WON'T PASS., AMAZING LECTURES, GET READY TO READ, AMAZING LECTURES, INSPIRATIONAL, GRADED BY FEW THINGS, AMAZING LECTURES, LECTURE HEAVY, GRADED BY FEW THINGS, AMAZING LECTURES, LECTURE HEAVY, GRADED BY FEW THINGS, GET READY TO READ, RESPECTED, LECTURE HEAVY, TOUGH GRADER, LECTURE HEAVY, GRADED BY FEW THINGS"
"MARTINEZ, AMY",1.9,3.7,17,23%,https://www.ratemyprofessors.com/professor/2837674,Sociology,"TOUGH GRADER, GET READY TO READ, LECTURE HEAVY, PARTICIPATION MATTERS, AMAZING LECTURES, TOUGH GRADER, AMAZING LECTURES, RESPECTED, TOUGH GRADER, TOUGH GRADER, GRADED BY FEW THINGS, TOUGH GRADER, LOTS OF HOMEWORK, SO MANY PAPERS"
"ARORA, AKANKSHA",0.0,0.0,0,,https://www.ratemyprofessors.com/professor/3122391,Economics,GET READY TO READ
"GIACHETTI, LORENZO",5.0,2.0,1,100%,https://www.ratemyprofessors.com/professor/3122230,French & Italian,"HILARIOUS, CARING, RESPECTED, HILARIOUS, CARING, RESPECTED"
"MIRZA, DIBA",4.7,2.9,71,90%,https://www.ratemyprofessors.com/professor/2258262,Computer Science,"AMAZING LECTURES, RESPECTED, GIVES GOOD FEEDBACK, LOTS OF HOMEWORK, CARING, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, LOTS OF HOMEWORK, EXTRA CREDIT, LOTS OF HOMEWORK, CARING, EXTRA CREDIT, AMAZING LECTURES, GIVES GOOD FEEDBACK, GROUP PROJECTS, CLEAR GRADING CRITERIA, INSPIRATIONAL, PARTICIPATION MATTERS, GROUP PROJECTS, RESPECTED"
"KLING, TROY",4.9,3.0,11,90%,https://www.ratemyprofessors.com/professor/2813859,Mathematics,"ACCESSIBLE OUTSIDE CLASS, AMAZING LECTURES, CLEAR GRADING CRITERIA, CARING, GIVES GOOD FEEDBACK, CLEAR GRADING CRITERIA, HILARIOUS, ACCESSIBLE OUTSIDE CLASS, CLEAR GRADING CRITERIA, CARING, ACCESSIBLE OUTSIDE CLASS, LOTS OF HOMEWORK, GRADED BY FEW THINGS, ACCESSIBLE OUTSIDE CLASS"
"CAPETTINI, EMILIO",3.9,2.6,9,77%,https://www.ratemyprofessors.com/professor/2431220,Classics,"GET READY TO READ, CARING, LECTURE HEAVY, ACCESSIBLE OUTSIDE CLASS, TOUGH GRADER, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, GRADED BY FEW THINGS, CLEAR GRADING CRITERIA, CARING, GET READY TO READ, LECTURE HEAVY, ACCESSIBLE OUTSIDE CLASS, PARTICIPATION MATTERS, ACCESSIBLE OUTSIDE CLASS"
"LASHMET, AMY",3.6,3.1,37,62%,https://www.ratemyprofessors.com/professor/2262876,Linguistics,"GIVES GOOD FEEDBACK, TOUGH GRADER, LOTS OF HOMEWORK, PARTICIPATION MATTERS, CARING, GIVES GOOD FEEDBACK, CARING, ONLINE SAVVY, EXTRA CREDIT, GROUP PROJECTS, LOTS OF HOMEWORK, TOUGH GRADER, GROUP PROJECTS, LOTS OF HOMEWORK, GROUP PROJECTS, LOTS OF HOMEWORK, GRADED BY FEW THINGS"
"ACOSTA-ALVEAR, DIEGO",2.4,4.3,49,34%,https://www.ratemyprofessors.com/professor/2262054,Biology,"TEST HEAVY, GET READY TO READ, TOUGH GRADER, SKIP CLASS? YOU WON'T PASS., GRADED BY FEW THINGS, TEST HEAVY, GET READY TO READ, TEST HEAVY, TEST HEAVY, TOUGH GRADER, TEST HEAVY, LECTURE HEAVY, TOUGH GRADER"
"MCCRAY, PATRICK",4.6,3.3,46,89%,https://www.ratemyprofessors.com/professor/471035,History,"GET READY TO READ, AMAZING LECTURES, SKIP CLASS? YOU WON'T PASS., RESPECTED, LECTURE HEAVY, GET READY TO READ, RESPECTED, LECTURE HEAVY, AMAZING LECTURES, INSPIRATIONAL, LECTURE HEAVY, GET READY TO READ, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, PARTICIPATION MATTERS, AMAZING LECTURES, CLEAR GRADING CRITERIA, AMAZING LECTURES, CARING, RESPECTED"
"CATENA , TIKAL ",1.0,4.4,5,,https://www.ratemyprofessors.com/professor/3114822,Mathematics,"TOUGH GRADER, LECTURE HEAVY, PARTICIPATION MATTERS, LOTS OF HOMEWORK, TEST HEAVY, TOUGH GRADER, TOUGH GRADER, GRADED BY FEW THINGS, TOUGH GRADER, LOTS OF HOMEWORK, LECTURE HEAVY, TOUGH GRADER, PARTICIPATION MATTERS, TEST HEAVY"
"CENICEROS, HECTOR",3.1,3.1,96,35%,https://www.ratemyprofessors.com/professor/59328,Mathematics,"TEST HEAVY, GRADED BY FEW THINGS, CLEAR GRADING CRITERIA, TOUGH GRADER, LECTURE HEAVY, CARING, ACCESSIBLE OUTSIDE CLASS, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, TOUGH GRADER, LECTURE HEAVY, TEST HEAVY"
"PARHAMI, BEHROOZ",2.5,2.6,11,33%,https://www.ratemyprofessors.com/professor/809341,Engineering,"TOUGH GRADER, GET READY TO READ, PARTICIPATION MATTERS, SKIP CLASS? YOU WON'T PASS., WOULD TAKE AGAIN, PARTICIPATION MATTERS, TOUGH GRADER, TOUGH GRADER, LOTS OF HOMEWORK, HILARIOUS"
"HIRSCH, SARAH",4.9,2.2,27,100%,https://www.ratemyprofessors.com/professor/1982786,Writing,"GIVES GOOD FEEDBACK, CLEAR GRADING CRITERIA, CARING, GET READY TO READ, PARTICIPATION MATTERS, GET READY TO READ, GIVES GOOD FEEDBACK, CARING, GIVES GOOD FEEDBACK, GET READY TO READ, PARTICIPATION MATTERS, GIVES GOOD FEEDBACK, PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK"
"KODIO, OUSMANE",3.0,3.0,1,100%,https://www.ratemyprofessors.com/professor/3121486,Mechanical Engineering,None
"KORMAN, DANIEL",4.3,2.9,48,87%,https://www.ratemyprofessors.com/professor/2318098,Philosophy,"GRADED BY FEW THINGS, AMAZING LECTURES, CLEAR GRADING CRITERIA, SO MANY PAPERS, TOUGH GRADER, CARING, LECTURE HEAVY, GRADED BY FEW THINGS, AMAZING LECTURES, CLEAR GRADING CRITERIA, GRADED BY FEW THINGS, GET READY TO READ, EXTRA CREDIT, CLEAR GRADING CRITERIA, EXTRA CREDIT, CLEAR GRADING CRITERIA, GRADED BY FEW THINGS"
"MEADOW, MARK",3.9,2.8,36,77%,https://www.ratemyprofessors.com/professor/570920,Art History,"LECTURE HEAVY, PARTICIPATION MATTERS, SKIP CLASS? YOU WON'T PASS., TOUGH GRADER, AMAZING LECTURES, PARTICIPATION MATTERS, GROUP PROJECTS, CARING, GET READY TO READ, PARTICIPATION MATTERS, AMAZING LECTURES, AMAZING LECTURES, LECTURE HEAVY, GRADED BY FEW THINGS, TOUGH GRADER, LECTURE HEAVY, TEST HEAVY"
"WALLACE, VESNA",3.5,2.2,31,54%,https://www.ratemyprofessors.com/professor/795725,Religious Studies,"GET READY TO READ, EXTRA CREDIT, LECTURE HEAVY, TOUGH GRADER, SKIP CLASS? YOU WON'T PASS., GET READY TO READ, AMAZING LECTURES, CARING, GET READY TO READ, EXTRA CREDIT, LECTURE HEAVY, GET READY TO READ, EXTRA CREDIT, GET READY TO READ, CARING"
"SHERWIN, MARK",2.4,3.8,24,47%,https://www.ratemyprofessors.com/professor/1047412,Physics,"TOUGH GRADER, LOTS OF HOMEWORK, GET READY TO READ, TEST HEAVY, PARTICIPATION MATTERS, TOUGH GRADER, LOTS OF HOMEWORK, LECTURE HEAVY, GET READY TO READ, GET READY TO READ, CLEAR GRADING CRITERIA, LOTS OF HOMEWORK, GET READY TO READ, CLEAR GRADING CRITERIA, CARING"
"HENNAWI, JOSEPH",2.4,3.8,17,29%,https://www.ratemyprofessors.com/professor/2258871,Physics,"LOTS OF HOMEWORK, ACCESSIBLE OUTSIDE CLASS, TOUGH GRADER, PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, LOTS OF HOMEWORK, GRADED BY FEW THINGS, LOTS OF HOMEWORK, LOTS OF HOMEWORK, LOTS OF HOMEWORK"
"ALDER-KASSNER, LINDA",5.0,1.0,2,100%,https://www.ratemyprofessors.com/professor/2676230,Writing,"GROUP PROJECTS, AMAZING LECTURES, GIVES GOOD FEEDBACK, INSPIRATIONAL, CARING, GROUP PROJECTS, AMAZING LECTURES, CARING, GIVES GOOD FEEDBACK, RESPECTED, INSPIRATIONAL"
"MASTERSON, DANIEL",2.8,3.0,10,30%,https://www.ratemyprofessors.com/professor/2727131,Political Science,"GET READY TO READ, TOUGH GRADER, LECTURE HEAVY, GRADED BY FEW THINGS, PARTICIPATION MATTERS, TOUGH GRADER, GET READY TO READ, LECTURE HEAVY, GET READY TO READ, TOUGH GRADER, LECTURE HEAVY, GRADED BY FEW THINGS, TOUGH GRADER, GET READY TO READ, GRADED BY FEW THINGS"
"KULICK, CHARLES",5.0,2.4,5,100%,https://www.ratemyprofessors.com/professor/3113258,Mathematics,"CLEAR GRADING CRITERIA, EXTRA CREDIT, CARING, GIVES GOOD FEEDBACK, TEST HEAVY, EXTRA CREDIT, CLEAR GRADING CRITERIA, CARING, EXTRA CREDIT, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, CARING, TEST HEAVY, CLEAR GRADING CRITERIA, ACCESSIBLE OUTSIDE CLASS"
"DE VRIES, MATTANJAH",3.6,2.2,40,80%,https://www.ratemyprofessors.com/professor/411274,Chemistry,"CARING, LECTURE HEAVY, SKIP CLASS? YOU WON'T PASS., AMAZING LECTURES, WOULD TAKE AGAIN, AMAZING LECTURES, CLEAR GRADING CRITERIA, CARING, PARTICIPATION MATTERS, LECTURE HEAVY, TEST HEAVY, CARING, EXTRA CREDIT, INSPIRATIONAL, AMAZING LECTURES, CARING"
"BURATTO, WILLIAM",5.0,2.3,4,100%,https://www.ratemyprofessors.com/professor/3108075,Classics,"AMAZING LECTURES, CLEAR GRADING CRITERIA, GRADED BY FEW THINGS, ACCESSIBLE OUTSIDE CLASS, AMAZING LECTURES, AMAZING LECTURES, GRADED BY FEW THINGS, AMAZING LECTURES, CLEAR GRADING CRITERIA, ACCESSIBLE OUTSIDE CLASS"
"FUJINO, DIANE",3.8,3.1,92,75%,https://www.ratemyprofessors.com/professor/238497,Social Science,"GET READY TO READ, TOUGH GRADER, LECTURE HEAVY, SKIP CLASS? YOU WON'T PASS., RESPECTED, TOUGH GRADER, LECTURE HEAVY, GRADED BY FEW THINGS, GET READY TO READ, CLEAR GRADING CRITERIA, LECTURE HEAVY, AMAZING LECTURES, LECTURE HEAVY, GRADED BY FEW THINGS, TOUGH GRADER, GET READY TO READ, LECTURE HEAVY, TOUGH GRADER, GET READY TO READ, LECTURE HEAVY"
"ABU-OMAR, MAHDI",4.4,2.9,25,88%,https://www.ratemyprofessors.com/professor/2241328,Chemistry,"AMAZING LECTURES, GRADED BY FEW THINGS, CARING, HILARIOUS, TEST HEAVY, HILARIOUS, GRADED BY FEW THINGS, ACCESSIBLE OUTSIDE CLASS, TOUGH GRADER, TEST HEAVY, AMAZING LECTURES, CARING, HILARIOUS, CARING, TEST HEAVY, TEST HEAVY"
"OLGUIN, BEN",2.7,2.9,22,50%,https://www.ratemyprofessors.com/professor/2383501,English,"GET READY TO READ, EXTRA CREDIT, SKIP CLASS? YOU WON'T PASS., LECTURE HEAVY, PARTICIPATION MATTERS, EXTRA CREDIT, INSPIRATIONAL, LECTURE HEAVY, EXTRA CREDIT, CLEAR GRADING CRITERIA, GET READY TO READ, EXTRA CREDIT, GROUP PROJECTS, GET READY TO READ, PARTICIPATION MATTERS, INSPIRATIONAL, GET READY TO READ, EXTRA CREDIT, CLEAR GRADING CRITERIA"
"DYCK, KEITH",5.0,2.6,8,100%,https://www.ratemyprofessors.com/professor/2893909,Philosophy,"CARING, CLEAR GRADING CRITERIA, RESPECTED, LECTURE HEAVY, AMAZING LECTURES, AMAZING LECTURES, CARING, RESPECTED, CLEAR GRADING CRITERIA, CARING, LECTURE HEAVY, TOUGH GRADER, BEWARE OF POP QUIZZES, LECTURE HEAVY, LECTURE HEAVY, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, CARING"
"TAHA, REEM",5.0,2.0,1,100%,https://www.ratemyprofessors.com/professor/3016330,Comparative Literature & Lang,"GET READY TO READ, PARTICIPATION MATTERS, GROUP PROJECTS, GET READY TO READ, PARTICIPATION MATTERS, GROUP PROJECTS"
"METZGER, MIRIAM",3.5,3.5,67,51%,https://www.ratemyprofessors.com/professor/439610,Communication,"TEST HEAVY, CLEAR GRADING CRITERIA, TOUGH GRADER, LECTURE HEAVY, SKIP CLASS? YOU WON'T PASS., AMAZING LECTURES, CLEAR GRADING CRITERIA, ACCESSIBLE OUTSIDE CLASS, AMAZING LECTURES, CLEAR GRADING CRITERIA, CARING, TEST HEAVY, LECTURE HEAVY, TEST HEAVY"
"MARSH, JENNIFER",4.2,2.8,26,76%,https://www.ratemyprofessors.com/professor/2987989,Biology,"CARING, HILARIOUS, AMAZING LECTURES, GET READY TO READ, CLEAR GRADING CRITERIA, AMAZING LECTURES, INSPIRATIONAL, HILARIOUS, AMAZING LECTURES, HILARIOUS, CARING, AMAZING LECTURES, GIVES GOOD FEEDBACK, CARING, AMAZING LECTURES, LECTURE HEAVY, AMAZING LECTURES, CARING"
"GRUE, MICHELLE",5.0,1.7,3,100%,https://www.ratemyprofessors.com/professor/2602251,Writing,"PARTICIPATION MATTERS, GIVES GOOD FEEDBACK, CARING, RESPECTED, INSPIRATIONAL, PARTICIPATION MATTERS, INSPIRATIONAL, RESPECTED, PARTICIPATION MATTERS, GIVES GOOD FEEDBACK, CARING, GIVES GOOD FEEDBACK, RESPECTED, CARING"
"EVANS-WARE, KAARONICA",4.5,2.0,2,100%,https://www.ratemyprofessors.com/professor/2606135,English,"GIVES GOOD FEEDBACK, EXTRA CREDIT, CLEAR GRADING CRITERIA, INSPIRATIONAL, CARING, GIVES GOOD FEEDBACK, INSPIRATIONAL, CARING, EXTRA CREDIT, GIVES GOOD FEEDBACK, CLEAR GRADING CRITERIA"
"SHODIYA, SHOLA ",5.0,1.0,1,100%,https://www.ratemyprofessors.com/professor/3118592,Psychology,"AMAZING LECTURES, INSPIRATIONAL, CARING, AMAZING LECTURES, INSPIRATIONAL, CARING"
"PORTILLO, JULIE",2.6,3.8,4,100%,https://www.ratemyprofessors.com/professor/1847087,Spanish,"TOUGH GRADER, EXTRA CREDIT, CLEAR GRADING CRITERIA, TOUGH GRADER, EXTRA CREDIT, CLEAR GRADING CRITERIA"
"YUAN, JING",5.0,2.0,1,100%,https://www.ratemyprofessors.com/professor/3078541,East Asian Languages & Cultures,"PARTICIPATION MATTERS, HILARIOUS, CARING, PARTICIPATION MATTERS, HILARIOUS, CARING"
"POTTER, JAMES",2.2,3.7,58,15%,https://www.ratemyprofessors.com/professor/290333,Communication,"TOUGH GRADER, LECTURE HEAVY, GRADED BY FEW THINGS, GET READY TO READ, TEST HEAVY, AMAZING LECTURES, LECTURE HEAVY, ACCESSIBLE OUTSIDE CLASS, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, INSPIRATIONAL, TOUGH GRADER, LECTURE HEAVY, GET READY TO READ, GRADED BY FEW THINGS, TOUGH GRADER, TEST HEAVY, GRADED BY FEW THINGS"
"LUDKOVSKI, MICHAEL",3.0,4.1,21,42%,https://www.ratemyprofessors.com/professor/1294914,Statistics,"TOUGH GRADER, AMAZING LECTURES, PARTICIPATION MATTERS, SKIP CLASS? YOU WON'T PASS., LOTS OF HOMEWORK, TOUGH GRADER, AMAZING LECTURES, RESPECTED, TOUGH GRADER, PARTICIPATION MATTERS, TOUGH GRADER, TOUGH GRADER, PARTICIPATION MATTERS, LOTS OF HOMEWORK, TOUGH GRADER"
"GOODEARL, KEN",3.7,2.6,76,55%,https://www.ratemyprofessors.com/professor/279453,Mathematics,"CLEAR GRADING CRITERIA, GRADED BY FEW THINGS, TEST HEAVY, RESPECTED, LECTURE HEAVY, GET READY TO READ, CLEAR GRADING CRITERIA, TEST HEAVY, ACCESSIBLE OUTSIDE CLASS, TEST HEAVY, LECTURE HEAVY"
"BURATTO, WILLIAM",5.0,3.0,1,100%,https://www.ratemyprofessors.com/professor/3107532,Chemistry,"AMAZING LECTURES, CLEAR GRADING CRITERIA, ACCESSIBLE OUTSIDE CLASS, AMAZING LECTURES, CLEAR GRADING CRITERIA, ACCESSIBLE OUTSIDE CLASS"
"GROVER, SUSAN",3.7,3.2,38,65%,https://www.ratemyprofessors.com/professor/2470652,Economics,"EXTRA CREDIT, CARING, RESPECTED, GROUP PROJECTS, LOTS OF HOMEWORK, PARTICIPATION MATTERS, EXTRA CREDIT, CARING, EXTRA CREDIT, CLEAR GRADING CRITERIA, GRADED BY FEW THINGS, LOTS OF HOMEWORK, PARTICIPATION MATTERS, GROUP PROJECTS, RESPECTED, EXTRA CREDIT, GROUP PROJECTS, GIVES GOOD FEEDBACK"
"GREENE, AMANDA ",4.0,3.3,4,75%,https://www.ratemyprofessors.com/professor/2882864,Philosophy,"TOUGH GRADER, PARTICIPATION MATTERS, AMAZING LECTURES, GET READY TO READ, GIVES GOOD FEEDBACK, PARTICIPATION MATTERS, AMAZING LECTURES, GIVES GOOD FEEDBACK, TOUGH GRADER, PARTICIPATION MATTERS, INSPIRATIONAL, TOUGH GRADER, GET READY TO READ, AMAZING LECTURES"
"KHOURY, NUHA",1.9,3.6,69,23%,https://www.ratemyprofessors.com/professor/49031,Fine Arts,"LECTURE HEAVY, TOUGH GRADER, SKIP CLASS? YOU WON'T PASS., GET READY TO READ, GRADED BY FEW THINGS, TOUGH GRADER, GET READY TO READ, SO MANY PAPERS, LECTURE HEAVY, GRADED BY FEW THINGS, GET READY TO READ, BEWARE OF POP QUIZZES, LECTURE HEAVY"
"SPRAGUE, THOMAS TOMMY",4.6,2.7,65,90%,https://www.ratemyprofessors.com/professor/2481058,Psychology,"AMAZING LECTURES, CLEAR GRADING CRITERIA, GET READY TO READ, CARING, EXTRA CREDIT, EXTRA CREDIT, AMAZING LECTURES, CLEAR GRADING CRITERIA, GET READY TO READ, CLEAR GRADING CRITERIA, TEST HEAVY, GET READY TO READ, CLEAR GRADING CRITERIA, GET READY TO READ, EXTRA CREDIT"
"ADRIASOLA-MUNOZ, IGNACIO",2.6,3.4,18,40%,https://www.ratemyprofessors.com/professor/1881452,Art,"PARTICIPATION MATTERS, TOUGH GRADER, GET READY TO READ, SKIP CLASS? YOU WON'T PASS., AMAZING LECTURES, GROUP PROJECTS, RESPECTED, LECTURE HEAVY, TOUGH GRADER, PARTICIPATION MATTERS, AMAZING LECTURES, INSPIRATIONAL, GET READY TO READ, PARTICIPATION MATTERS, AMAZING LECTURES"
"WEBER, RENE",3.4,2.9,53,47%,https://www.ratemyprofessors.com/professor/962184,Communication,"GRADED BY FEW THINGS, RESPECTED, TEST HEAVY, GET READY TO READ, PARTICIPATION MATTERS, INSPIRATIONAL, CARING, RESPECTED, GET READY TO READ, CARING, GRADED BY FEW THINGS, TOUGH GRADER, LECTURE HEAVY, TEST HEAVY, CARING, TEST HEAVY, ACCESSIBLE OUTSIDE CLASS"
"SESHADRI, RAM",4.3,2.4,13,87%,https://www.ratemyprofessors.com/professor/789325,Engineering,"AMAZING LECTURES, HILARIOUS, RESPECTED, TOUGH GRADER, CLEAR GRADING CRITERIA, AMAZING LECTURES, CLEAR GRADING CRITERIA, HILARIOUS, LECTURE HEAVY, TEST HEAVY, GRADED BY FEW THINGS, AMAZING LECTURES, HILARIOUS, AMAZING LECTURES, RESPECTED, INSPIRATIONAL, HILARIOUS, AMAZING LECTURES"
"HERNANDEZ, ELLIE",2.8,2.2,35,40%,https://www.ratemyprofessors.com/professor/347225,Women's Studies,"GET READY TO READ, GROUP PROJECTS, LOTS OF HOMEWORK, PARTICIPATION MATTERS, GRADED BY FEW THINGS, GET READY TO READ, LOTS OF HOMEWORK, GET READY TO READ, CLEAR GRADING CRITERIA, LOTS OF HOMEWORK, GET READY TO READ, LOTS OF HOMEWORK, GRADED BY FEW THINGS, GET READY TO READ, LOTS OF HOMEWORK, SO MANY PAPERS, PARTICIPATION MATTERS, CARING, ACCESSIBLE OUTSIDE CLASS"
"ARVIZU RAMÍREZ, AHARON",5.0,2.5,2,100%,https://www.ratemyprofessors.com/professor/3069673,Spanish,"GIVES GOOD FEEDBACK, CARING, CLEAR GRADING CRITERIA, ACCESSIBLE OUTSIDE CLASS, GIVES GOOD FEEDBACK, CARING, ACCESSIBLE OUTSIDE CLASS, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, CARING"
"STOKES, LEAH",4.5,3.5,17,88%,https://www.ratemyprofessors.com/professor/2153307,Political Science,"PARTICIPATION MATTERS, LOTS OF HOMEWORK, AMAZING LECTURES, HILARIOUS, CLEAR GRADING CRITERIA, PARTICIPATION MATTERS, EXTRA CREDIT, AMAZING LECTURES, GET READY TO READ, AMAZING LECTURES, RESPECTED, LOTS OF HOMEWORK, CARING, LECTURE HEAVY, PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, LOTS OF HOMEWORK, EXTRA CREDIT, LOTS OF HOMEWORK"
